Vehicle_ID,Global_Time,Local_X,Local_Y,Velocity
31,1118846988700,51.443,160.062,34.94
31,1118846988800,51.335,163.467,34.05000000000001
31,1118846988900,51.227,166.707,32.39999999999981
31,1118846989000,51.155,169.883,31.76000000000016
31,1118846989100,51.095,173.116,32.33000000000004
31,1118846989200,51.04,176.485,33.69
31,1118846989300,50.979,179.879,33.93999999999977
31,1118846989400,50.976,183.211,33.32000000000022
31,1118846989500,51.031,186.593,33.819999999999766
31,1118846989600,51.125,190.049,34.56000000000017
31,1118846989700,51.224,193.555,35.06
31,1118846989800,51.316,197.068,35.13000000000005
31,1118846989900,51.409,200.569,35.00999999999976
31,1118846990000,51.501,204.068,34.99000000000024
31,1118846990100,51.593,207.564,34.95999999999981
31,1118846990200,51.685,211.045,34.809999999999945
31,1118846990300,51.776,214.533,34.879999999999995
31,1118846990400,51.832,218.081,35.48000000000002
31,1118846990500,51.917,221.768,36.87000000000012
31,1118846990600,52.059,225.708,39.39999999999998
31,1118846990700,52.219,229.261,35.52999999999997
31,1118846990800,52.286,232.692,34.310000000000116
31,1118846990900,52.349,235.83,31.380000000000052
31,1118846991000,52.35,239.205,33.75
31,1118846991100,52.323,242.68,34.74999999999994
31,1118846991200,52.319,246.48,37.99999999999983
31,1118846991300,52.314,250.238,37.5800000000001
31,1118846991400,52.309,253.999,37.60999999999996
31,1118846991500,52.305,257.763,37.639999999999816
31,1118846991600,52.293,261.513,37.5
31,1118846991700,52.279,265.234,37.210000000000036
31,1118846991800,52.329,268.958,37.240000000000464
31,1118846991900,52.418,272.762,38.039999999999736
31,1118846992000,52.523,276.706,39.44000000000017
31,1118846992100,52.664,280.765,40.58999999999969
31,1118846992200,52.685,284.851,40.86000000000013
31,1118846992300,52.512,288.894,40.430000000000064
31,1118846992400,52.304,292.906,40.120000000000005
31,1118846992500,52.144,296.952,40.45999999999992
31,1118846992600,52.113,301.071,41.19000000000028
31,1118846992700,52.143,305.225,41.539999999999964
31,1118846992800,52.159,309.325,40.99999999999966
31,1118846992900,52.142,313.323,39.979999999999905
31,1118846993000,52.123,317.257,39.34000000000026
31,1118846993100,52.1,321.209,39.51999999999998
31,1118846993200,52.103,325.23,40.21000000000015
31,1118846993300,52.093,329.303,40.72999999999979
31,1118846993400,52.084,333.41,41.07000000000028
31,1118846993500,52.074,337.554,41.439999999999486
31,1118846993600,52.065,341.761,42.070000000000505
31,1118846993700,52.07,345.679,39.179999999999495
31,1118846993800,52.046,349.489,38.10000000000002
31,1118846993900,52.086,353.031,35.4200000000003
31,1118846994000,52.171,356.744,37.13000000000022
31,1118846994100,52.257,360.564,38.19999999999993
31,1118846994200,52.342,364.638,40.739999999999554
31,1118846994300,52.428,368.637,39.99000000000024
31,1118846994400,52.514,372.636,39.99000000000024
31,1118846994500,52.599,376.635,39.98999999999967
31,1118846994600,52.684,380.634,39.99000000000024
31,1118846994700,52.77,384.633,39.98999999999967
31,1118846994800,52.856,388.632,39.99000000000024
31,1118846994900,52.941,392.631,39.98999999999967
31,1118846995000,53.027,396.629,39.98000000000047
31,1118846995100,53.113,400.632,40.02999999999986
31,1118846995200,53.199,404.645,40.12999999999977
31,1118846995300,53.285,408.648,40.03000000000043
31,1118846995400,53.384,412.608,39.599999999999795
31,1118846995500,53.468,416.487,38.79000000000019
31,1118846995600,53.553,420.262,37.74999999999977
31,1118846995700,53.63,423.957,36.94999999999993
31,1118846995800,53.712,427.631,36.73999999999978
31,1118846995900,53.674,431.359,37.280000000000086
31,1118846996000,53.587,435.204,38.45000000000027
31,1118846996100,53.465,439.167,39.629999999999654
31,1118846996200,53.246,443.206,40.39000000000044
31,1118846996300,53.033,447.274,40.679999999999836
31,1118846996400,52.82,451.336,40.62000000000012
31,1118846996500,52.606,455.391,40.55000000000007
31,1118846996600,52.393,459.448,40.569999999999595
31,1118846996700,52.17,463.504,40.5600000000004
31,1118846996800,51.949,467.553,40.48999999999978
31,1118846996900,51.812,471.599,40.45999999999992
31,1118846997000,51.761,475.638,40.38999999999987
31,1118846997100,51.788,479.666,40.2800000000002
31,1118846997200,51.883,483.725,40.59000000000026
31,1118846997300,51.976,487.657,39.319999999999595
31,1118846997400,52.061,491.438,37.81000000000006
31,1118846997500,52.178,495.127,36.890000000000214
31,1118846997600,52.323,498.905,37.77999999999963
31,1118846997700,52.468,502.841,39.360000000000355
31,1118846997800,52.614,506.885,40.43999999999983
31,1118846997900,52.76,510.882,39.97000000000014
31,1118846998000,52.905,514.879,39.97000000000014
31,1118846998100,53.05,518.877,39.979999999999336
31,1118846998200,53.196,522.875,39.98000000000047
31,1118846998300,53.341,526.867,39.91999999999962
31,1118846998400,53.486,530.856,39.89000000000033
31,1118846998500,53.644,534.864,40.08000000000038
31,1118846998600,53.695,538.929,40.64999999999941
31,1118846998700,53.72,543.086,41.57000000000039
31,1118846998800,53.741,547.338,42.51999999999953
31,1118846998900,53.747,551.669,43.31000000000017
31,1118846999000,53.847,556.075,44.06000000000063
31,1118846999100,53.96,560.549,44.73999999999933
31,1118846999200,54.053,565.068,45.190000000000055
31,1118846999300,54.008,569.59,45.22000000000048
31,1118846999400,53.935,574.101,45.10999999999967
31,1118846999500,53.891,578.622,45.20999999999958
31,1118846999600,53.902,583.163,45.41000000000054
31,1118846999700,53.9,587.704,45.4099999999994
31,1118846999800,53.831,592.221,45.17000000000053
31,1118846999900,53.752,596.718,44.96999999999957
31,1118847000000,53.683,601.212,44.94000000000028
31,1118847000100,53.613,605.711,44.99000000000024
2564,1118847711000,27.902,40.049,39.99000000000002
2564,1118847711100,27.882,44.049,40.0
2564,1118847711200,27.861,48.05,40.00999999999998
2564,1118847711300,27.84,52.049,39.99000000000002
2564,1118847711400,27.82,56.047,39.979999999999976
2564,1118847711500,27.8,60.051,40.04000000000005
2564,1118847711600,27.779,64.065,40.13999999999996
2564,1118847711700,27.758,68.07,40.049999999999955
2564,1118847711800,27.75,72.032,39.62000000000003
2564,1118847711900,27.732,75.917,38.85000000000005
2564,1118847712000,27.713,79.711,37.93999999999997
2564,1118847712100,27.693,83.43,37.19000000000008
2564,1118847712200,27.673,86.991,35.60999999999993
2564,1118847712300,27.642,90.423,34.32000000000002
2564,1118847712400,27.651,93.733,33.10000000000002
2564,1118847712500,27.693,97.091,33.5799999999999
2564,1118847712600,27.737,100.57,34.78999999999999
2564,1118847712700,27.816,104.05,34.80000000000004
2564,1118847712800,27.872,107.356,33.059999999999974
2564,1118847712900,27.895,110.549,31.93000000000012
2564,1118847713000,27.895,113.599,30.49999999999997
2564,1118847713100,27.931,116.588,29.8899999999999
2564,1118847713200,27.968,119.568,29.80000000000004
2564,1118847713300,28.004,122.568,30.0
2564,1118847713400,28.04,125.588,30.19999999999996
2564,1118847713500,28.077,128.598,30.100000000000193
2564,1118847713600,28.151,131.548,29.499999999999886
2564,1118847713700,28.201,134.355,28.06999999999988
2564,1118847713800,28.218,137.047,26.920000000000073
2564,1118847713900,28.211,139.602,25.550000000000068
2564,1118847714000,28.234,142.098,24.960000000000093
2564,1118847714100,28.27,144.566,24.679999999999893
2564,1118847714200,28.388,146.997,24.310000000000116
2564,1118847714300,28.565,149.354,23.569999999999993
2564,1118847714400,28.796,151.619,22.649999999999864
2564,1118847714500,29.083,153.807,21.87999999999988
2564,1118847714600,29.42,155.953,21.46000000000015
2564,1118847714700,29.746,158.089,21.359999999999957
2564,1118847714800,30.072,160.232,21.430000000000007
2564,1118847714900,30.398,162.405,21.730000000000018
2564,1118847715000,30.725,164.527,21.219999999999857
2564,1118847715100,31.074,166.539,20.120000000000005
2564,1118847715200,31.378,168.51,19.710000000000036
2564,1118847715300,31.565,170.565,20.550000000000068
2564,1118847715400,31.672,172.765,21.999999999999886
2564,1118847715500,31.748,175.109,23.440000000000225
2564,1118847715600,31.819,177.553,24.439999999999884
2564,1118847715700,31.891,180.06,25.07000000000005
2564,1118847715800,31.957,182.575,25.149999999999864
2564,1118847715900,32.023,185.077,25.020000000000095
2564,1118847716000,32.089,187.575,24.979999999999905
2564,1118847716100,32.154,190.074,24.990000000000236
2564,1118847716200,32.22,192.573,24.989999999999952
2564,1118847716300,32.286,195.072,24.989999999999952
2564,1118847716400,32.352,197.571,24.989999999999952
2564,1118847716500,32.417,200.071,25.0
2564,1118847716600,32.483,202.573,25.020000000000095
2564,1118847716700,32.548,205.071,24.979999999999905
2564,1118847716800,32.585,207.555,24.84000000000009
2564,1118847716900,32.693,210.028,24.729999999999848
2564,1118847717000,32.934,212.511,24.83000000000004
2564,1118847717100,33.325,215.014,25.030000000000143
2564,1118847717200,33.848,217.521,25.069999999999766
2564,1118847717300,34.443,220.013,24.920000000000186
2564,1118847717400,35.02,222.506,24.92999999999995
2564,1118847717500,35.487,225.045,25.389999999999873
2564,1118847717600,35.909,227.782,27.370000000000232
2564,1118847717700,36.362,230.487,27.04999999999984
2564,1118847717800,36.825,232.989,25.020000000000095
2564,1118847717900,37.427,235.432,24.429999999999836
2564,1118847718000,38.012,238.109,26.77000000000021
2564,1118847718100,38.508,240.881,27.719999999999914
2564,1118847718200,38.89,243.934,30.529999999999973
2564,1118847718300,39.232,246.87,29.36000000000007
2564,1118847718400,39.619,249.819,29.48999999999984
2564,1118847718500,39.885,252.997,31.780000000000257
2564,1118847718600,40.163,256.374,33.770000000000095
2564,1118847718700,40.385,260.008,36.33999999999958
2564,1118847718800,40.54,263.886,38.78000000000043
2564,1118847718900,40.684,267.961,40.749999999999886
2564,1118847719000,40.771,272.236,42.74999999999977
2564,1118847719100,40.857,276.511,42.75000000000034
2564,1118847719200,40.973,280.759,42.479999999999905
2564,1118847719300,41.032,284.971,42.11999999999989
2564,1118847719400,40.965,289.11,41.3900000000001
2564,1118847719500,40.9,293.17,40.60000000000002
2564,1118847719600,40.919,297.158,39.879999999999995
2564,1118847719700,41.031,301.024,38.659999999999854
2564,1118847719800,41.108,304.767,37.42999999999995
2564,1118847719900,41.165,308.377,36.100000000000136
2564,1118847720000,41.158,311.878,35.00999999999976
2564,1118847720100,41.138,315.359,34.809999999999945
2564,1118847720200,41.129,318.851,34.920000000000186
2564,1118847720300,41.122,322.352,35.00999999999976
2564,1118847720400,41.113,325.852,35.0
2564,1118847720500,41.105,329.352,35.0
2564,1118847720600,41.097,332.852,35.0
2564,1118847720700,41.089,336.352,35.0
2564,1118847720800,41.08,339.852,35.0
2564,1118847720900,41.072,343.41,35.580000000000496
2564,1118847721000,41.065,346.8,33.899999999999864
2564,1118847721100,41.056,350.058,32.579999999999814
2564,1118847721200,41.1,353.171,31.129999999999995
2564,1118847721300,41.174,356.427,32.56000000000029
2564,1118847721400,41.249,359.818,33.90999999999963
2564,1118847721500,41.324,363.374,35.5600000000004
2564,1118847721600,41.399,366.873,34.98999999999967
2564,1118847721700,41.474,370.372,34.99000000000024
2564,1118847721800,41.549,373.871,34.98999999999967
2564,1118847721900,41.624,377.371,35.0
2564,1118847722000,41.699,380.87,34.99000000000024
2564,1118847722100,41.773,384.369,34.99000000000024
2564,1118847722200,41.848,387.87,35.00999999999976
2564,1118847722300,41.924,391.367,34.97000000000014
2564,1118847722400,41.992,394.847,34.79999999999961
2564,1118847722500,42.078,398.334,34.87000000000023
2564,1118847722600,42.134,401.888,35.539999999999736
2564,1118847722700,42.182,405.594,37.06000000000017
2564,1118847722800,42.249,409.415,38.210000000000264
2564,1118847722900,42.309,413.383,39.67999999999961
2564,1118847723000,42.292,417.432,40.49000000000035
2564,1118847723100,42.279,421.499,40.67000000000007
2564,1118847723200,42.266,425.554,40.5499999999995
2564,1118847723300,42.252,429.613,40.59000000000026
2564,1118847723400,42.239,433.687,40.74000000000012
2564,1118847723500,42.244,437.728,40.40999999999997
2564,1118847723600,42.274,441.61,38.82000000000005
2564,1118847723700,42.271,445.36,37.5
2564,1118847723800,42.23,448.969,36.089999999999804
2564,1118847723900,42.224,452.429,34.599999999999795
2564,1118847724000,42.297,455.877,34.48000000000036
2564,1118847724100,42.379,459.36,34.83000000000004
2564,1118847724200,42.454,462.869,35.090000000000146
2564,1118847724300,42.529,466.375,35.05999999999972
2564,1118847724400,42.598,469.87,34.950000000000045
2564,1118847724500,42.693,473.363,34.92999999999995
2564,1118847724600,42.799,476.859,34.95999999999981
2564,1118847724700,42.815,480.362,35.03000000000043
2564,1118847724800,42.754,483.918,35.55999999999983
2564,1118847724900,42.611,487.416,34.979999999999905
2564,1118847725000,42.416,490.772,33.559999999999945
2564,1118847725100,42.257,494.079,33.070000000000164
2564,1118847725200,42.136,497.446,33.670000000000186
2564,1118847725300,42.015,500.966,35.19999999999982
2564,1118847725400,41.894,504.561,35.949999999999704
2564,1118847725500,41.765,508.117,35.5600000000004
2564,1118847725600,41.637,511.661,35.43999999999983
2564,1118847725700,41.558,515.211,35.500000000000114
2564,1118847725800,41.569,518.803,35.919999999999845
1060,1118847247100,54.665,43.662,30.0
1060,1118847247200,54.65,46.662,30.0
1060,1118847247300,54.634,49.662,30.0
1060,1118847247400,54.619,52.662,30.0
1060,1118847247500,54.603,55.662,30.0
1060,1118847247600,54.588,58.662,30.0
1060,1118847247700,54.573,61.662,30.0
1060,1118847247800,54.557,64.662,30.00000000000007
1060,1118847247900,54.542,67.662,30.0
1060,1118847248000,54.527,70.662,30.0
1060,1118847248100,54.511,73.662,30.0
1060,1118847248200,54.495,76.662,30.0
1060,1118847248300,54.48,79.662,30.0
1060,1118847248400,54.465,82.662,30.0
1060,1118847248500,54.449,85.717,30.549999999999926
1060,1118847248600,54.434,88.616,28.99000000000001
1060,1118847248700,54.418,91.377,27.609999999999957
1060,1118847248800,54.437,94.004,26.270000000000095
1060,1118847248900,54.473,96.765,27.609999999999957
1060,1118847249000,54.509,99.664,28.99000000000001
1060,1118847249100,54.545,102.719,30.549999999999926
1060,1118847249200,54.583,105.719,30.0
1060,1118847249300,54.619,108.718,29.990000000000094
1060,1118847249400,54.655,111.718,30.0
1060,1118847249500,54.692,114.718,30.0
1060,1118847249600,54.728,117.717,29.989999999999952
1060,1118847249700,54.765,120.717,30.0
1060,1118847249800,54.801,123.719,30.019999999999953
1060,1118847249900,54.838,126.716,29.97
1060,1118847250000,54.868,129.698,29.820000000000135
1060,1118847250100,54.919,132.685,29.869999999999948
1060,1118847250200,54.93,135.739,30.54000000000002
1060,1118847250300,54.918,138.945,32.05999999999989
1060,1118847250400,54.911,142.266,33.20999999999998
1060,1118847250500,54.884,145.736,34.69999999999999
1060,1118847250600,54.773,149.286,35.500000000000114
1060,1118847250700,54.666,152.854,35.68000000000012
1060,1118847250800,54.559,156.409,35.549999999999784
1060,1118847250900,54.452,160.014,36.05000000000018
1060,1118847251000,54.346,163.481,34.669999999999845
1060,1118847251100,54.254,166.797,33.160000000000025
1060,1118847251200,54.236,169.98,31.829999999999927
1060,1118847251300,54.198,173.004,30.24000000000001
1060,1118847251400,54.107,176.073,30.69000000000017
1060,1118847251500,54.146,179.197,31.239999999999952
1060,1118847251600,54.232,182.304,31.069999999999993
1060,1118847251700,54.334,185.42,31.159999999999854
1060,1118847251800,54.401,188.479,30.59000000000026
1060,1118847251900,54.48,191.462,29.829999999999757
1060,1118847252000,54.558,194.436,29.74000000000018
1060,1118847252100,54.6,197.485,30.490000000000066
1060,1118847252200,54.686,200.652,31.66999999999973
1060,1118847252300,54.808,203.928,32.760000000000105
1060,1118847252400,54.896,207.255,33.26999999999998
1060,1118847252500,54.977,210.6,33.44999999999999
1060,1118847252600,55.07,213.988,33.88000000000005
1060,1118847252700,55.164,217.451,34.62999999999994
1060,1118847252800,55.197,220.99,35.39000000000016
1060,1118847252900,55.128,224.674,36.839999999999975
1060,1118847253000,54.981,228.01,33.35999999999984
1060,1118847253100,54.753,231.225,32.150000000000034
1060,1118847253200,54.578,234.159,29.339999999999975
1060,1118847253300,54.517,237.379,32.19999999999999
1060,1118847253400,54.456,240.712,33.329999999999984
1060,1118847253500,54.395,244.382,36.70000000000016
1060,1118847253600,54.355,248.037,36.55000000000001
1060,1118847253700,54.367,251.493,34.55999999999989
1060,1118847253800,54.378,254.806,33.130000000000166
1060,1118847253900,54.382,257.976,31.699999999999875
1060,1118847254000,54.45,260.959,29.83000000000004
1060,1118847254100,54.652,263.891,29.320000000000164
1060,1118847254200,54.858,266.868,29.769999999999754
1060,1118847254300,54.976,269.983,31.15000000000009
1060,1118847254400,55.079,273.243,32.59999999999991
1060,1118847254500,55.189,276.631,33.87999999999977
1060,1118847254600,55.31,280.19,35.59000000000026
1060,1118847254700,55.304,283.802,36.12000000000023
1060,1118847254800,55.174,287.368,35.65999999999974
1060,1118847254900,54.998,290.89,35.219999999999914
1060,1118847255000,54.868,294.443,35.52999999999997
1060,1118847255100,54.86,298.063,36.200000000000045
1060,1118847255200,54.907,301.712,36.49000000000001
1060,1118847255300,54.917,305.328,36.159999999999854
1060,1118847255400,54.916,308.88,35.52000000000021
1060,1118847255500,54.909,312.388,35.079999999999814
1060,1118847255600,54.899,315.877,34.89000000000033
1060,1118847255700,54.891,319.357,34.80000000000018
1060,1118847255800,54.882,322.853,34.95999999999981
1060,1118847255900,54.86,326.393,35.399999999999636
1060,1118847256000,54.85,330.011,36.18000000000052
1060,1118847256100,54.84,333.726,37.14999999999975
1060,1118847256200,54.848,337.524,37.98000000000002
1060,1118847256300,54.839,341.447,39.23000000000002
1060,1118847256400,54.83,345.062,36.15000000000009
1060,1118847256500,54.821,348.593,35.31000000000006
1060,1118847256600,54.833,351.854,32.60999999999967
1060,1118847256700,54.899,355.413,35.59000000000026
1060,1118847256800,54.983,359.097,36.83999999999969
1060,1118847256900,55.082,363.049,39.51999999999998
1060,1118847257000,55.169,367.052,40.03000000000043
1060,1118847257100,55.254,371.064,40.120000000000005
1060,1118847257200,55.34,375.068,40.03999999999962
1060,1118847257300,55.426,379.065,39.97000000000014
1060,1118847257400,55.511,383.064,39.99000000000024
1060,1118847257500,55.596,387.065,40.00999999999976
1060,1118847257600,55.682,391.059,39.94000000000028
1060,1118847257700,55.762,395.039,39.79999999999961
1060,1118847257800,55.872,399.039,40.0
1060,1118847257900,55.899,403.125,40.86000000000013
1060,1118847258000,55.87,407.357,42.32000000000028
1060,1118847258100,55.786,411.709,43.519999999999754
1060,1118847258200,55.634,416.204,44.950000000000045
1060,1118847258300,55.379,420.794,45.89999999999975
1060,1118847258400,55.127,425.413,46.19000000000028
1060,1118847258500,54.876,430.024,46.1099999999999
1060,1118847258600,54.625,434.639,46.15000000000009
1060,1118847258700,54.373,439.264,46.25
1060,1118847258800,54.14,443.844,45.79999999999984
1060,1118847258900,53.956,448.32,44.75999999999999
1060,1118847259000,53.75,452.662,43.419999999999845
1060,1118847259100,53.622,456.909,42.47000000000014
1060,1118847259200,53.661,461.147,42.379999999999995
1060,1118847259300,53.767,465.423,42.760000000000105
1060,1118847259400,53.866,469.753,43.29999999999984
1060,1118847259500,53.945,474.148,43.95000000000039
1060,1118847259600,54.056,478.601,44.529999999999745
1060,1118847259700,54.153,483.147,45.45999999999992
1060,1118847259800,54.248,487.589,44.42000000000007
1060,1118847259900,54.345,491.87,42.81000000000006
1060,1118847260000,54.486,496.044,41.73999999999978
1060,1118847260100,54.65,500.318,42.74000000000001
1060,1118847260200,54.813,504.734,44.15999999999997
1060,1118847260300,54.989,509.293,45.59000000000026
1060,1118847260400,55.083,513.851,45.57999999999993
1060,1118847260500,55.146,518.468,46.16999999999962
1060,1118847260600,55.142,523.106,46.38000000000034
1060,1118847260700,55.187,527.74,46.340000000000146
1060,1118847260800,55.256,532.376,46.35999999999967
1060,1118847260900,55.231,537.055,46.789999999999736
1060,1118847261000,55.171,541.811,47.560000000000855
1060,1118847261100,54.99,546.623,48.12000000000012
1060,1118847261200,54.833,551.473,48.49999999999909
1060,1118847261300,54.807,556.353,48.799999999999955
1060,1118847261400,54.777,561.237,48.840000000000146
1060,1118847261500,54.723,566.099,48.6200000000008
1060,1118847261600,54.695,570.938,48.38999999999942
1060,1118847261700,54.669,575.804,48.659999999999854
1060,1118847261800,54.678,580.748,49.44000000000074
1060,1118847261900,54.679,585.736,49.87999999999943
2159,1118847609900,69.669,507.742,50.1400000000001
2159,1118847610000,69.369,513.257,55.149999999999295
2159,1118847610100,69.051,518.272,50.150000000001
2159,1118847610200,68.751,523.787,55.149999999999864
2159,1118847610300,68.451,529.261,54.73999999999933
2159,1118847610400,68.152,534.807,55.46000000000049
2159,1118847610500,67.852,540.322,55.149999999999864
2159,1118847610600,67.536,545.835,55.13000000000034
2159,1118847610700,67.235,551.365,55.29999999999973
2159,1118847610800,67.042,556.932,55.67000000000007
2159,1118847610900,66.912,562.52,55.879999999999654
2159,1118847611000,66.767,568.105,55.850000000000364
2159,1118847611100,66.608,573.681,55.76000000000022
2159,1118847611200,66.463,579.264,55.8299999999997
2159,1118847611300,66.398,584.847,55.8299999999997
2159,1118847611400,66.353,590.403,55.5600000000004
2159,1118847611500,66.268,595.921,55.18000000000029
2159,1118847611600,66.18,601.415,54.939999999999145
2159,1118847611700,66.094,606.907,54.920000000000755
2159,1118847611800,66.009,612.406,54.9899999999991
2159,1118847611900,65.924,617.942,55.36000000000058
2159,1118847612000,65.839,623.409,54.669999999999845
2159,1118847612100,65.753,628.72,53.110000000000355
2159,1118847612200,65.679,633.967,52.46999999999957
2159,1118847612300,65.645,639.313,53.460000000000036
2159,1118847612400,65.61,644.815,55.020000000000664
2159,1118847612500,65.574,650.43,56.149999999998954
2159,1118847612600,65.554,655.972,55.4200000000003
2159,1118847612700,65.505,661.43,54.5799999999997
2159,1118847612800,65.472,666.851,54.21000000000049
2159,1118847612900,65.436,672.296,54.4500000000005
2159,1118847613000,65.402,677.784,54.87999999999943
2159,1118847613100,65.367,683.297,55.13000000000034
2159,1118847613200,65.332,688.802,55.049999999999955
2159,1118847613300,65.298,694.3,54.979999999999336
2159,1118847613400,65.263,699.8,55.0
2159,1118847613500,65.229,705.3,55.0
2159,1118847613600,65.193,710.8,55.0
2159,1118847613700,65.16,716.298,54.98000000000047
2159,1118847613800,65.125,721.803,55.049999999999955
2159,1118847613900,65.09,727.315,55.12000000000057
2159,1118847614000,65.056,732.804,54.88999999999919
2159,1118847614100,65.02,738.25,54.460000000000264
2159,1118847614200,64.987,743.67,54.19999999999959
2159,1118847614300,64.939,749.128,54.58000000000084
2159,1118847614400,64.918,754.67,55.41999999999916
2159,1118847614500,64.882,760.249,55.790000000000646
2159,1118847614600,64.847,765.801,55.52000000000021
2159,1118847614700,64.813,771.315,55.1400000000001
2159,1118847614800,64.778,776.819,55.039999999999054
2159,1118847614900,64.739,782.338,55.190000000000055
2159,1118847615000,64.698,787.864,55.26000000000067
2159,1118847615100,64.682,793.383,55.190000000000055
2159,1118847615200,64.677,798.9,55.16999999999939
2159,1118847615300,64.664,804.429,55.289999999999964
2159,1118847615400,64.652,809.969,55.40000000000077
2159,1118847615500,64.632,815.487,55.179999999999154
2159,1118847615600,64.68,820.906,54.18999999999983
2159,1118847615700,64.638,826.196,52.90000000000077
2159,1118847615800,64.536,831.328,51.31999999999948
2159,1118847615900,64.424,836.418,50.90000000000032
2159,1118847616000,64.343,841.561,51.43000000000029
2159,1118847616100,64.325,846.779,52.17999999999961
2159,1118847616200,64.36,852.047,52.68000000000029
2159,1118847616300,64.357,857.349,53.02000000000021
2159,1118847616400,64.37,862.721,53.71999999999957
2159,1118847616500,64.399,868.178,54.569999999999936
2159,1118847616600,64.413,873.681,55.03000000000043
2159,1118847616700,64.426,879.195,55.1400000000001
2159,1118847616800,64.439,884.698,55.02999999999929
2159,1118847616900,64.452,890.2,55.020000000000664
2159,1118847617000,64.466,895.737,55.36999999999921
2159,1118847617100,64.479,901.217,54.80000000000018
2159,1118847617200,64.508,906.548,53.31000000000017
2159,1118847617300,64.526,911.767,52.19000000000051
2159,1118847617400,64.57,916.982,52.14999999999918
2159,1118847617500,64.599,922.329,53.4699999999998
2159,1118847617600,64.66,927.798,54.69000000000051
2159,1118847617700,64.705,933.301,55.03000000000043
2159,1118847617800,64.752,938.811,55.09999999999991
2159,1118847617900,64.797,944.301,54.90000000000009
2159,1118847618000,64.842,949.798,54.96999999999957
2159,1118847618100,64.876,955.355,55.570000000000164
2159,1118847618200,64.936,960.982,56.26999999999953
2159,1118847618300,64.98,966.633,56.51000000000067
2159,1118847618400,65.039,972.22,55.86999999999989
2159,1118847618500,65.05,977.704,54.839999999999236
2159,1118847618600,65.096,983.139,54.35000000000059
2159,1118847618700,65.094,988.66,55.20999999999958
2159,1118847618800,65.106,994.34,56.80000000000064
2159,1118847618900,65.152,1000.16,58.19999999999936
2159,1118847619000,65.219,1006.112,59.51999999999998
2159,1118847619100,65.266,1012.018,59.06000000000063
2159,1118847619200,65.24,1017.771,57.52999999999929
2159,1118847619300,65.15,1023.384,56.130000000000564
2159,1118847619400,65.079,1028.968,55.8400000000006
2159,1118847619500,65.05,1034.614,56.45999999999958
2159,1118847619600,65.017,1040.333,57.19000000000051
2159,1118847619700,64.981,1046.079,57.45999999999867
2159,1118847619800,64.944,1051.813,57.34000000000151
2159,1118847619900,64.907,1057.537,57.23999999999933
2159,1118847620000,64.871,1063.267,57.30000000000018
2159,1118847620100,64.834,1069.003,57.35999999999876
2159,1118847620200,64.788,1074.732,57.29000000000042
2159,1118847620300,64.78,1080.422,56.900000000000546
2159,1118847620400,64.77,1086.055,56.33000000000038
2159,1118847620500,64.807,1091.664,56.089999999999236
2159,1118847620600,64.849,1097.294,56.30000000000109
2159,1118847620700,64.866,1102.951,56.569999999999254
2159,1118847620800,64.885,1108.585,56.340000000000146
2159,1118847620900,64.895,1114.126,55.4099999999994
2159,1118847621000,64.891,1119.575,54.49000000000069
2159,1118847621100,64.842,1125.002,54.26999999999907
2159,1118847621200,64.727,1130.516,55.14000000000124
2159,1118847621300,64.644,1136.179,56.63000000000011
2159,1118847621400,64.616,1141.971,57.91999999999916
2159,1118847621500,64.546,1147.864,58.93000000000029
2159,1118847621600,64.464,1153.806,59.42000000000007
2159,1118847621700,64.383,1159.779,59.72999999999956
2159,1118847621800,64.291,1165.758,59.79000000000042
2159,1118847621900,64.192,1171.729,59.710000000000036
2159,1118847622000,64.093,1177.659,59.30000000000064
2159,1118847622100,63.984,1183.55,58.90999999999849
2159,1118847622200,63.919,1189.414,58.64000000000033
2159,1118847622300,63.874,1195.224,58.099999999999454
2159,1118847622400,63.871,1200.976,57.5200000000018
2159,1118847622500,63.888,1206.67,56.9399999999996
2159,1118847622600,63.899,1212.287,56.16999999999962
2159,1118847622700,63.894,1217.81,55.22999999999911
2159,1118847622800,63.882,1223.264,54.53999999999951
2159,1118847622900,63.786,1228.714,54.500000000000455
2159,1118847623000,63.606,1234.294,55.800000000001546
2159,1118847623100,63.425,1240.018,57.23999999999933
2159,1118847623200,63.266,1245.871,58.530000000000655
2159,1118847623300,63.048,1251.87,59.98999999999796
2159,1118847623400,62.815,1257.903,60.33000000000129
2159,1118847623500,62.585,1263.924,60.20999999999958
2159,1118847623600,62.355,1269.933,60.090000000000146
2159,1118847623700,62.125,1275.949,60.160000000000764
2159,1118847623800,61.894,1281.981,60.319999999999254
2159,1118847623900,61.674,1288.004,60.22999999999911
2159,1118847624000,61.46,1293.951,59.470000000001164
2159,1118847624100,61.168,1299.756,58.05000000000064
2159,1118847624200,60.796,1305.39,56.340000000000146
2159,1118847624300,60.441,1311.003,56.12999999999829
2159,1118847624400,60.169,1316.78,57.77000000000044
2159,1118847624500,59.999,1322.688,59.08000000000129
2159,1118847624600,59.731,1328.712,60.23999999999887
2159,1118847624700,59.373,1334.725,60.1299999999992
1588,1118847416300,16.31,34.361,24.989999999999988
1588,1118847416400,16.298,36.861,25.0
1588,1118847416500,16.284,39.362,25.010000000000048
1588,1118847416600,16.272,41.861,24.989999999999952
1588,1118847416700,16.258,44.361,25.0
